query_code,query_name,matched_code_1,matched_name_1,score_1,matched_code_2,matched_name_2,score_2,matched_code_3,matched_name_3,score_3
55500k0,たまごやきあまくちｽﾉ,170563,やさしい素材たまご,0.38099,170563,やさしい素材たまご,0.38099,30303,冷）たまごそぼろ,0.19509
55669k0,LLﾁﾙﾄﾞ 切干ゆず香り,80110,ゆず,0.29072,50345,切干大根,0.16506,100222,ゆずみそ,0.15276
55727k0,ｹｲﾀﾘﾝｸﾞ 信州そば,90510,そば（乾）,0.26838,90511,そば（ゆで）,0.26838,90415,そば（冷）,0.26838
55285k0,ｽﾗｲｽかまぼこ3ｍｍ,J510320,ｽﾗｲｽかまぼこ3㎜100入,0.87548,10401,かまぼこ（赤）,0.66682,10400,かまぼこ（白）,0.66682
56179k0,ふっくらさつま揚げ55ｇ,510168,さつま揚げｽﾗｲｽ,0.44444,10433,さつま揚げ角型,0.43717,10433,さつま揚げ角型,0.43717
55675k0,柔らか筍と菜の花おひたし,J570339,柔らか筍と菜の花のおひたし,0.83274,570144,菜の花おひたし(ﾌｰｽﾞﾗﾝﾄﾞ),0.68407,50170,菜の花,0.35255
55700k0,中華春巻R(50g)ＪＦＳＡ,140150,春巻55ｇ,0.51097,140150,春巻55ｇ,0.51097,150210,中華味,0.29916
55593k0,ﾏﾙｺﾎﾟｰﾛ からし(袋入),110117,からしマヨネーズ,0.22485,170512,やさしい素材ポーク,0.19053,170512,やさしい素材ポーク,0.19053
55711k0,春雨中華ｻﾗﾀﾞ1ｋｇ,570294,春雨中華サラダ,1.0,70410,春雨5cmカット,0.41388,141106,彩り春雨サラダ,0.34546
55184k0,LLﾁﾙﾄﾞｴﾘﾝｷﾞﾏﾘﾈ,50750,エリンギ,0.54552,50751,エリンギスライス（冷）,0.37831,130500,プリン,0.14277
10991 0,いわし生姜煮,10554,いわし生姜煮,1.0,10554,いわし生姜煮,1.0,50531,おろし生姜,0.42989
55628k0,甜面醤(ﾃﾝﾒﾝｼﾞｬﾝ),150301,甜麺ジャン,0.13545,150300,豆板醤　,0.11114,150102,減塩醤油,0.09528
55761k0,里いもの鶏そぼろあんかけ,141009,里芋のそぼろあんかけ,0.57934,510196,ATACO鶏そぼろ,0.50865,570311,豆腐のそぼろあん包み,0.36468
56194k0,カクテルゼリー,J550336,カクテルゼリー1kg,1.0,80470,フルーツカクテル缶,0.50173,130511,アップルゼリー,0.39563
55408k0,貝柱風味海宝ﾌﾗｲ(20g),10344,貝柱（すし）,0.39262,140330,柱フライ,0.27955,140330,柱フライ,0.27955
56286k0,レンコンホール水煮150ｇ,141012,レンコンきんぴら,0.29691,90701,ホールコーン（冷）,0.29171,560109,チキンコンソメ(ﾏﾙﾊﾁ村松),0.23453
56423k0,人参乱切り,51034,人参　乱切り　3ｇ,1.0,51035,人参　乱切り　5ｇ,1.0,51035,人参　乱切り　5ｇ,1.0
55170k0,乱切りｺﾞﾎﾞｳ,540149,（冷）かぶ乱切り,0.28966,51071,かぶ　乱切り　5ｇ,0.28966,51072,かぶ　乱切り　10ｇ,0.28966
55007k0,冷凍大豆(道内産大豆水煮),100100,大豆,1.0,100105,大豆水煮　,0.49277,100104,いり大豆,0.47782
56079k0,JFSA 芽ひじき,60130,ひじき,0.69941,170530,やさしい素材温ひじき,0.49753,170530,やさしい素材温ひじき,0.49753
55774k0,お徳用つきこんにゃく,70520,突きこんにゃく,0.73822,170531,やさしい素材温こんにゃく,0.64328,170531,やさしい素材温こんにゃく,0.64328
55690k0,野菜しゅうまい28ｇ,140168,えび入りしゅうまい16g,0.58139,140168,えび入りしゅうまい16g,0.58139,570317,やわらか豆腐しゅうまい１５ｇ,0.45504
55758k0,柚子香りこんにゃく,170531,やさしい素材温こんにゃく,0.50428,170531,やさしい素材温こんにゃく,0.50428,70500,板こんにゃく,0.49926
55470k0,CCﾒﾝﾁｶﾂ(80ｇ),140241,メンチカツ80ｇ,1.0,140240,メンチカツ60ｇ,1.0,140242,メンチカツ100ｇ,1.0
55798k0,ﾊﾞﾊﾞﾛﾘｱ(ｽﾄﾛﾍﾞﾘｰ),130532,ババロリア（バニラ）,1.0,130530,ババロリア（ストロベリー）,1.0,130531,ババロリア（チョコ）,1.0
55752k0,里いも2S(中国)冷凍,140405,いももち60ｇ,0.32225,140405,いももち60ｇ,0.32225,70300,里芋,0.25841
55187k0,芋づるとぜんまいの田舎煮,10440,なると,0.15997,10440,なると,0.15997,140403,あんまん,0.1083
55304k0,調味骨無切身ｶﾞﾚｲ生煮,10630,黄金カレイ骨無60ｇ,0.14125,10631,黄金カレイ骨無70ｇ,0.14125,10632,黄金カレイ骨無80ｇ,0.14125
55471k0,JFSAメンチカツ６０ｇ,140241,メンチカツ80ｇ,1.0,140240,メンチカツ60ｇ,1.0,140242,メンチカツ100ｇ,1.0
56257k0,たまごよせ50ｇ,170563,やさしい素材たまご,0.55803,170563,やさしい素材たまご,0.55803,30303,冷）たまごそぼろ,0.28575
55379k0,やわらか彩野菜つみれ50,510207,野菜つみれ,0.65941,510207,野菜つみれ,0.65941,90133,やわらかもち35g,0.28568
56413k0,ﾌﾟﾚｰﾝｵﾑﾚﾂ50ｇ,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,1.0,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,1.0,30311,プレーンオムレツ60g,1.0
55722k0,JFSAｳｪｰﾌﾞﾗｰﾒﾝ230,90420,ラーメン（冷）,0.5532,150256,塩ラーメンスープ,0.3517,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,0.31879
55492k0,焼豚ﾊﾞﾗｽﾗｲｽ40枚,20210,豚バラスライス2㎜,0.86799,510261,豚バラスライス２ｍｍ厚3cm×7cm3cm,0.74959,510259,豚バラスライス2mm厚3cm×7cm,0.74959
55191k0,JFSA味付けﾒﾝﾏ(Net1kg),50455,味付けメンマ,1.0,60195,冷）味付けめかぶ,0.32495,60191,味付けもずく,0.32208
55579k0,塩ﾗｰﾒﾝｽｰﾌﾟ,150256,塩ラーメンスープ,1.0,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,0.70259,150251,味噌ラーメンスープ,0.69292
56420k0,国産たれ付肉団子15,570174,冷)国産肉団子,0.59219,570174,冷)国産肉団子,0.59219,140129,揚肉団子,0.45753
56389k0,ペクシーストロベリー,550291,ストロベリームース45g,0.59395,550291,ストロベリームース45g,0.59395,40412,アイスストロベリー,0.53221
55861k0,絹厚揚げ(約10g),100508,冷）絹厚揚（四角）10g,0.84001,100506,冷）絹厚揚50ｇ,0.84001,100506,冷）絹厚揚50ｇ,0.84001
56376k0,冷凍味付かぼちゃ（M),51044,かぼちゃ　1/4カット,0.6852,51051,かぼちゃ　Ｊカット8ｍｍ,0.6852,170522,やさしい素材温かぼちゃ,0.53744
55613k0,JFSAｲﾀﾘｱﾝﾄﾞﾚｯｼﾝｸﾞR,110211,イタリアンﾄﾞﾚｯｼﾝｸﾞ,1.0,110200,ドレッシング,0.61607,110204,サウザンドレッシング,0.50722
55332k0,鮭ﾌｨﾚ骨取ｋｇ,10142,鮭フレーク,0.24778,10590,鮭缶,0.24561,510295,骨取りサケ（上）フィーレ,0.23231
55278k0,花かつお(桜),50211,かつお菜,0.51327,10514,糸かつお,0.51284,50602,かつお梅,0.50218
56201k0,フルーツカクテル缶1号,80470,フルーツカクテル缶,0.90303,J550336,カクテルゼリー1kg,0.45307,80486,杏仁フルーツ缶,0.32122
55227k0,しめじ,50720,しめじ,1.0,51091,しめじ　1㎝カット,1.0,50724,しめじ水煮,0.63269
55858k0,三色しのだ(45g),60203,三色寒天缶,0.24279,140505,三色いなり40ｇ*25,0.22286,140505,三色いなり40ｇ*25,0.22286
55193k0,穂先竹の子土佐煮,50452,竹の子短冊切,0.26898,140930,数の子,0.15167,50454,孟宗筍穂先スライス,0.14913
55270k0,やさしいちくわと昆布煮1,10421,生ちくわ,0.28831,10421,生ちくわ,0.28831,J570343,やさしい大根なます,0.27849
55219k0,ﾏｯｼｭﾙｰﾑ1缶(ｽﾗｲｽ),50731,マッシュルーム缶,1.0,50730,マッシュルーム(生）,0.87885,50732,マッシュルームスライス（冷）,0.80193
55560k0,完熟ﾏﾄのﾊﾔｼﾌﾚｰｸ,150420,ハヤシフレーク,0.63398,150421,とろけるハヤシフレーク,0.46459,150400,カレーフレーク,0.26282
55611k0,JFSAﾌﾚﾝﾁﾄﾞﾚｯｼﾝｸﾞ赤R,110202,QPフレンチドレッシング赤,1.0,110200,ドレッシング,0.64236,110201,白ドレッシング,0.52441
55786k0,ｶｯﾌﾟｾﾞﾘｰの素(ｽﾄﾛﾍﾞﾘｰ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
55326k0,楽らく骨なします(60g),141200,なます,0.26834,510154,冷)ブリ骨なし70g,0.23579,510154,冷)ブリ骨なし70g,0.23579
55676k0,ｿﾌﾄな豆ひじき,60130,ひじき,0.47122,170530,やさしい素材温ひじき,0.33521,170530,やさしい素材温ひじき,0.33521
55485k0,若鶏のしそ天ぷら(約40ｇ),90603,天ぷら粉,0.33607,50147,天ぷら南瓜（冷）,0.27142,140351,いかの天ぷら,0.2698
55705k0,手巻きﾛｰﾙｷｬﾍﾞﾂ(50g),570236,冷)ﾛｰﾙｷｬﾍﾞﾂ60g,0.70546,570238,冷)ﾛｰﾙｷｬﾍﾞﾂ20g,0.70546,570238,冷)ﾛｰﾙｷｬﾍﾞﾂ20g,0.70546
55427k0,ｾﾚｸｼｮﾝ ﾍﾞｰｺﾝｽﾗｲｽ,20430,ベーコンスライス,0.65321,50133,ﾋﾟｰﾏﾝｽﾗｲｽ（冷）,0.31169,20432,ベーコン短冊,0.30083
55582k0,JFSAﾁｷﾝｺﾝｿﾒ,560109,チキンコンソメ(ﾏﾙﾊﾁ村松),1.0,150107,コンソメ,0.72522,560108,味コンソメ(味の素),0.57818
56067k0,きざみ庄内麩,90621,刻み庄内麩,0.70647,90621,刻み庄内麩,0.70647,60110,きざみのり,0.35718
55574k0,業務用塩麹(ﾊﾟｳﾁ),150502,塩麹,1.0,150100,食塩,0.19959,150224,塩だれ,0.13012
04029 0,きな粉－全粒大豆,100102,きな粉,0.55746,100100,大豆,0.33401,100105,大豆水煮　,0.16459
56065k0,まんじゅう(吹雪)27ｇ,550233,水まんじゅう（こしあん）26g,0.83392,550233,水まんじゅう（こしあん）26g,0.83392,130678,蒸しまんじゅう（黒糖）,0.75624
55164k0,ｶｯﾄ青ねぎ1ｋｇ冷凍,540100,冷)にらｶｯﾄ5cm,0.2019,50162,小松菜（冷）ｶｯﾄIQF15mm,0.19266,51062,赤玉ねぎ,0.18834
55182k0,水煮 穂先筍(52ヶ入),50454,孟宗筍穂先スライス,0.25966,150001,水,0.20001,100105,大豆水煮　,0.16226
56396k0,JFSA赤蒲鉾ﾁﾙﾄﾞ5ｍｍ,510167,笹蒲鉾25g,0.30128,510167,笹蒲鉾25g,0.30128,10402,赤丸蒲鉾2.5,0.28704
55389k0,細ちくわ　冷凍,10421,生ちくわ,0.52676,10421,生ちくわ,0.52676,10420,焼きちくわ,0.4758
55194k0,JFSAﾁﾙﾄﾞ切干大根煮,50345,切干大根,0.62726,141000,切干大根炒め煮,0.42081,50340,大根,0.30198
55557k0,ｸﾘｰﾑｼﾁｭｰﾐｯｸｽ,150411,クリームｼﾁｭｰﾐｯｸｽ,1.0,150412,ビーフｼﾁｭｰﾐｯｸｽ,0.64731,150410,とろけるｸﾘｰﾑｼﾁｭｰﾌﾚｰｸ,0.55204
55066k0,ほうれん草ｶｯﾄ解凍する,50121,ほうれん草（冷）IQF5㎝ｶｯﾄ,0.74211,50124,ほうれん草（冷）,0.56414,170516,やさしい素材ほうれん草,0.56414
55618k0,JFSAﾏﾖﾈｰｽﾞ(卵黄）,110110,マヨネーズ,0.75019,110111,ハーフマヨネーズ,0.75019,110112,1食マヨネーズ,0.6517
56247k0,細切昆布佃煮,60121,細切昆布,0.74037,60162,角切昆布,0.4412,141011,細切り昆布の煮物,0.27172
55261k0,ＳＬ炊き込みわかめ,150601,炊き込みワカメ,0.48554,560131,五目釜めし炊き込み(三島),0.43529,60102,生わかめ,0.36736
56261k0,乳ｶﾙ酵素ＺＮＦＥＢ1Ｂ2,40107,鉄カル牛乳,0.17693,40106,鉄カル牛乳180,0.17693,40230,カルピス,0.14959
55538k0,ﾃﾞｨﾅｰｶﾚｰﾌﾚｰｸ,560140,S&Bディナーカレーフレーク,1.0,150400,カレーフレーク,0.69081,150405,ジャワカレーﾌﾚｰｸ,0.50859
55080k0,赤ﾋﾟｰﾏﾝﾀﾞｲｽｶｯﾄ(6㎜),J540175,赤ピーマンﾀﾞｲｽｶｯﾄ（6㎜）,1.0,50139,赤ピーマンダイス（冷）1kg,0.85406,J540174,黄ピーマンﾀﾞｲｽｶｯﾄ（6㎜）,0.83266
55531k0,<給>粉チーズ500ｇ,40320,粉チーズ,1.0,40352,ダイスチーズ（8㎜）,0.38913,40301,ダイスチーズ(4mｍ）,0.38913
55612k0,JFSAﾌﾚﾝﾁﾄﾞﾚｯｼﾝｸﾞ白R,110202,QPフレンチドレッシング赤,0.83985,110200,ドレッシング,0.64245,110201,白ドレッシング,0.55391
55489k0,JFSAﾁｷﾝｶﾂ50R,170511,やさしい素材チキン,0.6101,170511,やさしい素材チキン,0.6101,80150,キンカン,0.53914
55678k0,ｿﾌﾄなごぼうのうま煮1ｋｇ,50390,ごぼう,0.39092,170532,やさしい素材温ごぼう,0.2696,170532,やさしい素材温ごぼう,0.2696
56326k0,VいんげんﾎｰﾙMSJFSA,50400,いんげん,0.66915,170521,やさしい素材温いんげん,0.53533,170521,やさしい素材温いんげん,0.53533
55266k0,北海道産しそ昆布(刻み),60161,しそ昆布,0.61055,500110,北海道産バターロール32g*6(ﾔﾏｻﾞｷ),0.39835,500110,北海道産バターロール32g*6(ﾔﾏｻﾞｷ),0.39835
55260k0,わかめご飯の素 花むすび,150618,うめしそご飯の素,0.33313,90110,ご飯,0.28781,60102,生わかめ,0.267
55358k0,Vｻﾜﾗ切身(骨取)60g,10660,サワラ骨無　60ｇ,0.6835,10660,サワラ骨無　60ｇ,0.6835,10662,サワラ骨無　80ｇ,0.6835
55397k0,若布とひじき海鮮ｽﾃｰｷ30ｇ,60130,ひじき,0.3479,20360,牛ステーキ,0.30705,170530,やさしい素材温ひじき,0.24748
55809k0,ﾌﾙｰﾁｪﾍﾞｰｽ ﾒﾛﾝ,130544,フルーチェ　メロン,0.58504,550126,ﾌﾙｰﾁｪﾍﾞｰｽ(ﾋﾟｰﾁ)果肉なし,0.56696,550127,ﾌﾙｰﾁｪﾍﾞｰｽ(りんご)果肉なし,0.56696
55742k0,庄内板麩(約18g),90621,刻み庄内麩,0.36178,90621,刻み庄内麩,0.36178,90624,巻麩,0.1452
55009k0,ｿﾌﾄな金時豆1ｋｇ,J570354,金時豆　JFSA,0.60658,100610,金時豆,0.60658,100650,金時豆煮豆,0.4397
56319k0,野菜かき揚げ80,570170,冷)野菜かき揚げ30g,1.0,570170,冷)野菜かき揚げ30g,1.0,570284,冷）野菜かき揚げ50g,1.0
55928k0,ﾐﾆﾁｷﾝ(醤油)約24g,170511,やさしい素材チキン,0.62283,170511,やさしい素材チキン,0.62283,510185,冷)ﾐﾆﾁｷﾝﾚﾓﾝﾊｰﾌﾞ24g(味の素),0.564
55645k0,たいみそ(ﾁｭｰﾌﾞ),100220,たいみそ,1.0,100221,1食たいみそ,0.81208,100221,1食たいみそ,0.81208
55160k0,きのこﾐｯｸｽ冷凍,50722,きのこﾐｯｸｽ（冷）,1.0,40330,ミックスチーズ,0.3638,130535,プリンミックス,0.35677
56076k0,ﾐﾆたい焼きクリーム30ｇ,550334,たい焼き（小倉あん）,0.57269,550334,たい焼き（小倉あん）,0.57269,130671,ミニたいやき,0.43206
56298k0,しらたき10ｃｍｶｯﾄ,500163,カットしらたき　,0.69714,500162,しらたき　,0.69714,540100,冷)にらｶｯﾄ5cm,0.21735
56405k0,業務用焼きちくわ50ｇ,10420,焼きちくわ,1.0,10420,焼きちくわ,1.0,10421,生ちくわ,0.48895
55271k0,味付もずく,60190,もずく,0.65005,60191,味付けもずく,0.525,520125,（冷）味付納豆　３０ｇ（全病食）,0.19449
55347k0,ｿｲ切身骨取(西京)60,J510318,Ｖソイ切身骨取70ｇ*5,1.0,510213,骨取り赤魚粕漬　７０ｇ,0.17965,510213,骨取り赤魚粕漬　７０ｇ,0.17965
56393k0,＜ヤ＞ﾛｲﾔﾙﾊﾞﾀｰﾛｰﾙ6,500130,ロイヤルバターロールレーズン(5個入り)(ﾔﾏｻﾞｷ),0.76783,500130,ロイヤルバターロールレーズン(5個入り)(ﾔﾏｻﾞｷ),0.76783,90308,バターロール,0.60645
55435k0,＜Ｆ日給＞鶏ﾓﾓｽﾗ皮無ｋ,J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.34776,80100,レモン,0.13245,80100,レモン,0.13245
55739k0,ﾊﾟﾝ粉,90610,パン粉,1.0,90609,生パン粉,0.74146,90210,食パン,0.29478
55394k0,ｶﾆ入りｼｭｰﾏｲ(14g),570127,冷)ｼｭｰﾏｲ18g(ﾆｯｽｲ),0.7435,140167,カニシュウマイ14g,0.62815,140167,カニシュウマイ14g,0.62815
55239k0,しいたけ（生）Ｓ約１０個,50713,干しいたけ,0.81052,50710,生しいたけ(8枚入),0.78867,50710,生しいたけ(8枚入),0.78867
56178k0,結びこんぶ(約100ヶ入),70512,結びこんにゃく,0.6309,70512,結びこんにゃく,0.6309,60166,塩こんぶ,0.47319
55378k0,ｴﾋﾞﾎﾞｰﾙ(15g),140128,ミートボール,0.35012,140128,ミートボール,0.35012,140105,チキンボール,0.3311
56180k0,おでんの素,550323,水ようかんの素,0.33691,10520,桜でんぶ,0.21605,150330,味の素,0.20039
51528 0,☆ﾊﾞﾊﾞﾛﾘｱ(ﾏﾛﾝ),130532,ババロリア（バニラ）,1.0,130530,ババロリア（ストロベリー）,1.0,130531,ババロリア（チョコ）,1.0
56308k0,大判お魚豆腐揚げ５０ｇ,100421,揚げだし用豆腐（冷）,0.15368,100421,揚げだし用豆腐（冷）,0.15368,100100,大豆,0.13766
56252k0,ＢＰ野菜入鶏つくね30ｇ,510207,野菜つみれ,0.14023,510207,野菜つみれ,0.14023,141013,惣菜野菜豆,0.11795
56373k0,ohばんざいｽﾅｯﾌﾟｴﾝﾄﾞｳ,50591,スナップエンドウ（冷）,0.74453,50590,スナップエンドウ（生）,0.74453,170609,ＳＦやわらかエンドウ40,0.3228
55792k0,ｶｯﾌﾟｾﾞﾘｰの素(ｺｰﾋｰ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
56418k0,春雨ｻﾗﾀﾞしそ風味1ｋｇ,141106,彩り春雨サラダ,0.50207,70410,春雨5cmカット,0.35804,141107,春雨サラダさっぱりタイプ,0.34115
55449k0,＜Ｆ日給＞ｳｲﾝﾅｰ皮無,510209,ウインナー皮なし,0.62229,20444,赤ウインナー,0.50466,20445,ウインナースライス,0.45608
55233k0,なめこ,50740,なめこ,1.0,50741,なめこ缶,1.0,540173,なめこ水煮,0.66645
55578k0,ﾗｰﾒﾝｽｰﾌﾟ(北の味噌),150256,塩ラーメンスープ,0.8804,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,0.79803,150251,味噌ラーメンスープ,0.78705
55074k0,菜の花 IQF,50170,菜の花,1.0,50171,菜の花ｶｯﾄIQF(冷）,0.60059,570144,菜の花おひたし(ﾌｰｽﾞﾗﾝﾄﾞ),0.51537
55901k0,ﾈｽｶﾌｪｴｸｾﾗ180ｇ,130752,クリームコンフェ　,0.13195,130752,クリームコンフェ　,0.13195,130751,ミニエクレア,0.10976
55509k0,BPJFSA味わい玉子ﾉｰ,170536,やさしい素材Ｒとけない玉葱,0.14241,170536,やさしい素材Ｒとけない玉葱,0.14241,520134,玉子どうふ　80g,0.13305
56025k0,ピーマン　Ｍ　個,50130,ピーマン,1.0,50131,赤ピーマン,0.78702,50131,赤ピーマン,0.78702
55677k0,ｿﾌﾄれんこん昆布の煮物,50420,れんこん,0.45702,141011,細切り昆布の煮物,0.45523,170524,やさしい素材温れんこん,0.36086
55158k0,ｷｬﾍﾞﾂ(自然解凍),170515,やさしい素材Ｎキャベツ,1.0,50320,キャベツ,1.0,170515,やさしい素材Ｎキャベツ,1.0
56384k0,ハイエードみかんCa,80120,みかん(S),0.41936,80120,みかん(S),0.41936,80400,みかん缶,0.41936
55931k0,さばの味噌煮（50ｇ）BP,570265,さばの味噌煮EOT2缶180g(ｷｮｸﾖｰ),1.0,170503,やさしい素材さば,0.34915,170503,やさしい素材さば,0.34915
56419k0,乱切りさつまいも20ｇ,J570352,さつまいもサラダ　JFSA,0.49442,70210,さつま芋乱切り（冷）7-8g,0.4636,71003,さつま芋　乱切り　10ｇ,0.4636
55596k0,＜給＞唐辛子(一味),150311,粉辛子,0.32181,150310,練り辛子,0.25984,140154,餃子17ｇ,0.10238
55468k0,ﾛｰｽとんかつ80,140232,ロースとんかつ120g,1.0,140232,ロースとんかつ120g,1.0,140233,やわらかロースとんかつ80ｇ,0.77579
55571k0,浅漬けの素(ﾚｷﾞｭﾗｰ),150501,浅漬けの素,1.0,50683,刻み野沢菜浅漬（冷）,0.21371,150330,味の素,0.20275
55803k0,ﾌﾙｰﾁｪ ﾋﾟｰﾁ(業務用),130541,フルーチェ　ピーチ,1.0,130545,フルーチェ　みかん,0.50015,130544,フルーチェ　メロン,0.50013
55843k0,ﾗﾝﾁがんも V-15N(約15g),520111,冷)がんもどき25g,0.36091,520112,冷)がんもどき10g,0.36091,520112,冷)がんもどき10g,0.36091
55954k0,袋入り大焼売(約26g),50340,大根,0.15801,100100,大豆,0.15541,50260,大葉,0.13336
55536k0,とろけるｶﾚｰﾌﾚｰｸ中辛,560106,とろけるｶﾚｰﾌﾚｰｸ中辛,1.0,560105,とろけるｶﾚｰﾌﾚｰｸ辛口,0.76255,150401,とろけるｶﾚｰﾌﾚｰｸ甘口,0.74989
55804k0,ﾌﾙｰﾁｪ ｲﾁｺﾞ(業務用),130541,フルーチェ　ピーチ,0.52241,130545,フルーチェ　みかん,0.45494,130544,フルーチェ　メロン,0.45492
55864k0,味付けいなり,500113,いなり寿司,0.33891,500113,いなり寿司,0.33891,50455,味付けメンマ,0.33451
55129k0,大葉,50260,大葉,1.0,50260,大葉,1.0,100520,湯葉（干）,0.27651
55706k0,便利な彩り野菜の白和え,100425,白和えの素（冷）,0.30683,141205,ほうれん草入り白和え,0.20783,50170,菜の花,0.13537
56388k0,ペクシーオレンジ,80130,オレンジ,0.56149,80130,オレンジ,0.56149,550278,フリーカットオレンジケーキ,0.46405
56160k0,黒ｺﾞﾏﾌﾟﾘﾝﾐｯｸｽ,130535,プリンミックス,0.70724,130830,プリン60ｇ,0.37488,130830,プリン60ｇ,0.37488
55830k0,LLﾁﾙﾄﾞ 大豆そぼろひじき,60130,ひじき,0.36292,510196,ATACO鶏そぼろ,0.30636,170530,やさしい素材温ひじき,0.25816
55277k0,小ｴﾋﾞ 無着色(ﾍﾞﾄﾅﾑ原料),10231,無頭エビ（21/25）,0.1764,10230,無頭エビ（16/20）,0.1764,10231,無頭エビ（21/25）,0.1764
55181k0,柚子造りえのき昆布,50700,えのき,0.40568,60125,巻き昆布,0.34054,60164,すき昆布,0.33203
55744k0,JFSA中華はるさめｻﾗﾀﾞ500,570294,春雨中華サラダ,0.24823,50332,サラダ菜 (個）,0.23498,110101,サラダ油（缶）,0.23315
55790k0,ｶｯﾌﾟｾﾞﾘｰの素(ｸﾞﾚｰﾌﾟﾌﾙｰﾂ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
55731k0,そば（80*3）,90415,そば（冷）,1.0,90510,そば（乾）,1.0,90511,そば（ゆで）,1.0
55178k0,＜太堀＞水煮 山菜ﾐｯｸｽ,50551,和風野菜ミックス,0.33084,50553,中華野菜ミックス,0.33017,50780,山菜水煮,0.2695
55053k0,＜給＞ﾚｰｽﾞﾝ110ｇ,80285,レーズン,0.73649,90223,レーズンパン,0.52536,90305,レーズンブレッド,0.44776
55322k0,楽らく骨なしさんま(60g),10670,さんま骨無　60ｇ,0.34373,10670,さんま骨無　60ｇ,0.34373,570264,さんまの蒲焼K5A缶100g(ｷｮｸﾖｰ),0.26387
55433k0,＜Ｆ日給＞鶏ﾓﾓ皮無(30g),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.40417,80100,レモン,0.15393,80100,レモン,0.15393
55751k0,里いもS(中国)冷凍,140405,いももち60ｇ,0.32225,140405,いももち60ｇ,0.32225,70300,里芋,0.25841
55773k0,平こんにゃく白（板）,170531,やさしい素材温こんにゃく,0.60031,170531,やさしい素材温こんにゃく,0.60031,70500,板こんにゃく,0.59434
55721k0,JFSA讃岐うどん250R,90405,うどん（冷）,0.57741,150153,うどんつゆ,0.36425,90515,干しうどん（ゆで）,0.35817
55646k0,練りくるみあえの素,560139,くるみ和えの素,0.4462,90230,くるみパン,0.31153,120141,むきくるみ,0.30695
55802k0,業務用ﾌﾙｰﾁｪ(ﾐｯｸｽﾍﾞﾘｰ),130541,フルーチェ　ピーチ,0.74664,130545,フルーチェ　みかん,0.66986,130544,フルーチェ　メロン,0.66984
55760k0,紅あずま甘露煮1㎏,120111,栗甘露煮　55個入,0.34772,141010,さつまいも甘露煮,0.32082,130401,紅茶パック,0.10743
56429k0,紅あずま甘露煮500ｇ,120111,栗甘露煮　55個入,0.34772,141010,さつまいも甘露煮,0.32082,130401,紅茶パック,0.10743
55563k0,繁昌店 白だしつゆ,150154,白だしつゆ,0.67802,150206,だしパック(75g),0.26455,150150,めんつゆ,0.14687
55943k0,三色寒天1缶,60203,三色寒天缶,1.0,60201,粉寒天,0.36038,60200,糸寒天,0.34532
50297 0,☆きな粉,100102,きな粉,1.0,50381,焼きなす（冷）50g,0.27956,50382,焼きなすカット（冷）,0.27956
55604k0,ｶﾞｰﾘｯｸ S缶(ﾊﾟｳﾀﾞｰ),150325,ガーリックﾊﾟｳﾀﾞｰ,0.66473,130105,スティックシュガー3ｇ*300,0.20982,130302,イナアガー,0.17102
55847k0,五彩とうふﾊﾞｰｸﾞ(45g),J570351,海鮮バーグ50ｇ,0.22069,510169,冷)ふんわりお魚とうふ揚20g,0.21103,140125,豆腐ハンバーグ60ｇ,0.20334
55117k0,小松菜と焼き椎茸和え,J570336,小松菜と焼き椎茸和え,1.0,50160,小松菜,0.41324,50161,小松菜IQF（冷）,0.41324
55505k0,ﾍﾙｼｰ炒りたまごN,170563,やさしい素材たまご,0.39989,170563,やさしい素材たまご,0.39989,560157,豆たっぷりヘルシーサラダ,0.29763
55537k0,とろけるﾊﾔｼﾌﾚｰｸ,150421,とろけるハヤシフレーク,1.0,150420,ハヤシフレーク,0.73283,150401,とろけるｶﾚｰﾌﾚｰｸ甘口,0.44954
55532k0,森永ﾎｲｯﾌﾟ(植物性),40141,ホイップクリーム,0.4214,40142,フローズンホイップ,0.38317,550327,カップゼリーの素パイナップ,0.12404
